user_hash,prediction
dbf485f686e509c6,0.9992118544794515
e16e6ea6070e8760,0.25373770825793646
697465ec2998c75e,0.06710956523986288
cf104454addcb807,0.08482137237394534
dbf070e9dc680612,0.16386453241912094
ae3a76e0cc50cdfb,0.3866049478986137
d35caeed78e0057c,0.4007539722190649
44158f5cb4cb6b6c,0.4815926529402919
18b4ac264f24a519,0.23915300592407326
5f85b23171ddbdca,0.901792810134404
0123f30b98120363,0.19122609471383092
60218647acbfd74a,0.2703339716963094
9c25d6f0a3b157fe,0.3716574375258446
d26a4674fa4cbb0f,0.5066368805685104
dabd34d346a71cd0,0.9983367112276618
8b73c9a97a8399bf,0.2753038283094523
c72355f9211db30e,0.9984288709425613
e40efee98200f73b,0.26572810461647517
eda1abb59db5fa2e,0.2285804119264125
39459f99d75f45c0,0.1373523811785418
e0024c5a25dbfbdb,0.046219575421730295
c90a3216b520d61c,0.1291454055377962
9e8eda35479c91ee,0.7413390907572067
c209fe4fc843dd98,0.15812116085930572
9080fa84da225989,0.17410721481881028
14e77014d7963a74,0.15172486535714458
63d39cc070ef321d,0.030506890937608302
9dc5d48b4c888c39,0.06275910111719964
87308ffbfabf01fa,0.9944293092721243
d3db65a01c38c191,0.9993823405965815
519763659f447078,0.15161791256529608
7ef435c4f7fda506,0.136305618965065
ef93d010ddc27d1e,0.2537966597627599
476c78227d134e65,0.41348983218510355
8395609e3e0fa942,0.9177755690061256
2a2360374b88d1d5,0.7832598399919076
78f18d04ad806215,0.042084945546824154
6f7879d2069d6051,0.25977505515979366
3a3346856008297a,0.12012832748051544
39675b1fb5c92aa3,0.6084735435220626
be0258a49fe1068e,0.7440633451643951
6d8bfa0f94012f52,0.06538174178751825
b0c0fa7a43bb7ccb,0.01974361822903693
d7bbe20709b0977b,0.25160948114857806
60d25d03bb224c28,0.1876114266780847
7084b944898086fc,0.15603409386811637
09318f38122b8994,0.12304721903542475
e8f09f9a43a85db0,0.44446266241272253
05fcb5100672ab16,0.09063493837486554
839642286e80b407,0.9971433653115009
76fc1b721bd7263c,0.24984476821637291
53c238fb84b18660,0.17382736644242644
6f856217e212f8a0,0.25860038141535413
2375b1e3892ade42,0.9537223993885218
98285b21ddc588ad,0.9227860093842012
4271133aa48cbd2b,0.1780065149953175
b29e1c19dd983272,0.0583611735117589
98c411b638783542,0.3452580114865023
3a536a60c4901b44,0.5621826068715478
7b7b99c7896cef29,0.15664632967972944
7afed37ee780f711,0.19639709886143994
e0fab502e237210e,0.022938090624762892
d0389838fd387395,0.05690445072182412
e7533ce1cb4ce33a,0.16472113184811654
78c28eff8c26b327,0.9783544381717496
87091ef0db853018,0.5370356851906152
3811afc78ea3fd2e,0.2642975264096929
b9c915b37af01f78,0.1662956335544454
d130495dd5a1ff8d,0.5183619218952691
fabd06c3e7b5d24b,0.04290152463636753
e3c78299cbbcad58,0.998979897338183
d0b5a48b37668060,0.14151286841238295
586f16dc8b23ac2f,0.06854812469323639
33039f333f6fc6db,0.06819198305346123
be8b1bdb3eface48,0.0985985350633974
5b54774276d66a36,0.1797801931186562
e6c4fb499f6ddb8f,0.998611255255239
6f40155c95cb19b1,0.04078924996611541
ec8b351e043991f8,0.19938859016630683
4a452416ce741571,0.4187611542694801
edd5a276d9d3991d,0.1239023995521142
95b38160c929aad8,0.21016968207304254
fb31694b35f5076c,0.1609078194142417
7ff961b07c02f23a,0.3402091329384685
36661292f8da52fd,0.20201970448297676
c3ccbdf178d365b7,0.13482401579837727
e3a58d24baebf728,0.3728408165459319
6e8cd684e4344ebc,0.511813911243226
40542d157c9eae83,0.9992282246719576
5529e7a936595580,0.07714604758026893
5e6cd3d73a3195c4,0.04800107845494734
f23dc25687d67a75,0.23180015048394
009f876137029476,0.06939216162802232
dc960a2dd9d6a66c,0.021835892496809926
774ba3cf7495ee83,0.0864737993353144
59895c5ba0e55b05,0.896845555806562
e8ec2868e8185683,0.09347608561783959
026a756ed49d619c,0.26228467621252016
c62abf5a77b0a7c7,0.07441851252371039
dcaef16042ed631e,0.999153281039073
02649b0b6c65fd3e,0.11902250151675027
82fade67eb542648,0.18507046795411486
88aa399cbe55e8b0,0.06955748046838073
b3a0be6e06fbed62,0.19453524435779476
c82511ee38ed4135,0.2048005008954238
644139b23ab39f0c,0.06521384123381424
d2013875b16d62a6,0.645766864384262
69c89764609c16f2,0.44914668987711687
39fcb503cdbe73ae,0.04887534263860848
cb2d7ca4a4fef44b,0.2096745290499786
18b231394e62f256,0.49945223906513087
fb8c9390dc7d207d,0.04845256744853974
179e368142a8ed10,0.22109765777449533
7ba6d403e71ca1d6,0.7158236369711685
4ee141bec7aca7b5,0.23541064252080882
d92317adc533438e,0.32818757025061984
469d965f007c083b,0.397287327105841
6a42c13585c20c23,0.3425753261720226
32193f7eb1018da4,0.7448981196045805
873f0dba1956471a,0.1923969301938231
22466e7b7be7721d,0.07318595829297138
3dc1914fccf46888,0.9991140693690751
aa2387db44bc2571,0.029489996652987776
1bd79660e985b9bb,0.5912409931384905
16523a38b1661e81,0.9942405478615711
f47106dcae7a1a34,0.38458551287863996
cd6ed2e418a40184,0.029379795401728165
d7c0d8dff92b7f3d,0.2321068657398895
4dea5d23df645760,0.05508397477651447
2060161f9745cda7,0.10251226182095602
d977e3d467d11d9f,0.054333902906270916
a333dc1df284bac7,0.04535269905551187
f2ac54e9e021faf6,0.3137858645646963
b9d33ec1d75b1c87,0.9967617637643086
01883d150265ba55,0.5823125501390024
bd3f81cec48e973b,0.04459219120241951
02d3da9a911002f7,0.043511961032979045
accf45bc204f726b,0.5505635205895048
4fb471556178ff84,0.23433830157643776
f4eb38a6c82a1cfb,0.21376397247770687
214a27ac0d53847a,0.33797111627862747
c2d5c1a2c29f4811,0.07926430917476594
6c8e06ec23b8aedc,0.11963196380585384
8aa39ad1d3cb5e46,0.05724613829792465
5c1fc603e3851233,0.08548433833898263
1f5962fc5d6e89a0,0.40001615042338196
7bceec640129f681,0.1838237918219101
712ef85de674c547,0.13345878177928464
554299a3db9d83cc,0.7407532904121935
d9b9c1f02f814350,0.18889927522134667
f0ae6fafa39caaf6,0.12615245725886107
08db547110211b0f,0.2710613377206235
aae8e4b7e130e88a,0.12496282807902016
d0b2ac24016269e5,0.09213163286826898
498d4c42ed77e1a9,0.16074452551663185
05ff2bf56813a121,0.1453940723602459
7aa892fb118a3bde,0.38844512295657935
df5e47b08c3d1675,0.9986111207330093
20e6556f593fd3b5,0.3373223238388487
3a11f2570856ae43,0.11811429805969013
b2e200049b0f5e22,0.030384562848063835
d82056f544cce5fc,0.12068372356696837
07b8f09b615bbc98,0.49523895002042134
9d86d51f98d10f7b,0.14987595273291401
0624b4b655684a7c,0.12372459769978734
49924ca34f0640aa,0.1672771829181133
8f3476ae5ef47ba1,0.08781025439662689
3ff7aa4e0edd7d81,0.6339739306625777
61db466bf4ab10a3,0.04371228824329426
ad32f3cd36555003,0.6739514628781257
0f76ad6879beb3db,0.4502164697379387
5bf5174d50a2688e,0.08295857811015747
c034016f500a66b1,0.07854378320032844
dac16c0ed239b5ba,0.1398650019783959
89da302e9deac341,0.140543311092181
749742698c6136e8,0.11619984351198594
30fd8d46d108600c,0.07186231092270225
1a1ddbdf2a92d659,0.26592432881384637
ae5261b6c3e50dc7,0.21193175940121053
b6d64950d2c01b91,0.0541024789994091
f5a65cc7d549e0b4,0.09219611386512698
71a1a3c0acd53208,0.08096366993975133
604f6b8b7b2569f9,0.5361245992327928
d9aff93378f46966,0.04251835327527435
888775e3c6155216,0.06745756507261476
bf799e56c51e389f,0.04835963434251197
01a0f1b176ddaf34,0.09012162110383061
f3de2a0fca6931c7,0.06759184949708921
82092b8f6f8cf7bc,0.05403532700135991
3b63469c7d0a75a5,0.3718192819628539
89b2f354ab006af2,0.22715148121348272
8d519562563f95b9,0.26906930163597215
f313e6ad3f6f209a,0.482062134501561
d183232affcfd1ae,0.1010481344025831
2f166fa75239ee6c,0.16811973785982318
d972b5ebffa1baa0,0.12242991312735563
d9217acd9fa2561d,0.3987466674916104
5942496d10aee37b,0.9983695133921459
47edd300038f7ed2,0.11738986461177857
172df2ba1ccca127,0.07599161592358639
7233a43af03d303e,0.9810568360911146
b44d5740a238ee34,0.307016994249639
cf86855efc055283,0.09123351797663948
ee5409211fce2d2d,0.1994542127462471
4b9881ab15ec66d8,0.13210749954646306
bd14c4b288479f93,0.34824919245889
a651b1d4ea7874b6,0.7273088238098925
9f68ad31714edc71,0.06280174198119554
e77b44a3edb2d1be,0.05584466911143903
a9215025f35c6c0d,0.1357934148053087
0183b50d53f74ea2,0.021536900901514583
2f81373c1577bd92,0.043796335077124375
5aec24348e55d817,0.20079042426668922
64c8b7280fa9c3e8,0.2568226466339009
2c7382358bef8045,0.2582978970736272
1b129ae6ec793fc1,0.27008205057384943
8bc81cd50c5dfc05,0.1624620784010606
8a3e266543b36779,0.3764426048817106
94f123e6e8c4d381,0.41484342063132223
3542de0632fac493,0.25398772408590115
2bfa7c43dec309af,0.2840922734127753
4a4fc50636f01179,0.13710508845145533
bdccfd1e29490e33,0.06004689059386522
587185c9d6da6319,0.21062069203879616
60f54ce41a755a43,0.33335040872809
991159031c3186ec,0.060655346332859045
a054b7e775df6299,0.10691732735634914
46d87a9915220b26,0.09343457286076362
eaf448b14e12f6f9,0.07697487740226455
3edcd003889992b0,0.947020168922914
707058fc96eca644,0.19581784619015605
8b0041349bbee294,0.4122129434476564
59994d54b718e972,0.12178259745561341
a19129e528de2f0c,0.053724006978194065
a43f46c794430dbc,0.14164454725975528
1717684bf51197e2,0.19830886609759282
32feee9057aaaf17,0.9989843958990191
87c60fdcfded644d,0.11092053183626889
f461add730a436c5,0.11297348886904206
7359ad8d1af2dd69,0.3216212995450763
049d07261054acec,0.8888575543234148
c9e785da73b11545,0.12394063269896764
567e3e8d499adbef,0.2487167500987838
f992e565db20ca53,0.03349305042193875
1f4bce70f9f8d013,0.9917426165812521
0d6bda59ee72d3ac,0.34613939330387944
bad9a21dba0bc46c,0.1645868532832602
3a3bbc1292a7c643,0.07343875423791556
a07c47a0c3d7472a,0.2236670057941528
0bd2e4cc0246f79d,0.8682223597170678
6869ca94daa6849d,0.2599139999954984
56bcbbf07f0664bb,0.9595000804787266
9b2c7ba7a6dd6baf,0.16911753246965008
7bdad625e353f67d,0.09832619955718779
1c35dea6a3a80495,0.08144270054097755
b3033b2db5024e8f,0.05534837518133606
c38db61346a49fe4,0.09260187302724156
1dd168b1a1554136,0.21938349113320563
cf45ff05e959cadd,0.03430547448176185
e3b4e6ffbe6a40e3,0.1313999741009396
ded30789917b4d47,0.09245028860385592
7626509226648a24,0.12983494646521518
b854a3345da66781,0.03142976178410617
a7ef8af430235630,0.48438938625022215
3c167b90d0435388,0.16451565830275336
5bd2bb4e40f5bfdb,0.3003977540843157
3aefd5e1c599bdf6,0.09469494405370094
3113ca3149fd1932,0.27904610058959184
c117b262b9f516ad,0.34378254294305016
d673f3d53fdf0a99,0.0481017575953096
eb8f35bda07de595,0.1137341626837109
63daed3e527a28b1,0.7318806074176987
1eebdfa18dba421c,0.03325458796741828
01783a60dd426b10,0.6597547303097815
77f16c2a6680358d,0.1232897391570219
b7b97fe37159ff9b,0.36627296493395406
eeb2060a06913cc3,0.465245395256945
6206b3e5f0a5eadb,0.18311165297289356
fd694c8387264c49,0.06748496226895005
ace06807296a4c25,0.055948005777670916
aae3f6cc5a4e2d87,0.26397755342577905
c62c157b2af06bd9,0.10123001545280454
8fec81827f111a09,0.6610010899014555
ccc6475806c4ebb3,0.0599101985671713
7c5095d2389a0661,0.09028986630526097
ece1ef54b7b446c4,0.25105602403692173
e615d67c39d81e73,0.6794888868182473
0d388558aa468859,0.09342349841312436
4a74bacb04399232,0.04127720680673554
df2a0861daad9811,0.13802155110368572
093282704952773b,0.33964947690620756
68f50b30e0584a1e,0.19912353578385436
418b2e471b8a9b3f,0.2721065107797144
343cafa334da7cb0,0.15072378846611226
0a0d5d60ba34f61d,0.11612954107900357
65ed3c3f6638dfd1,0.03381806659994708
04cb1a90ea2085f5,0.09540971171012268
c9f7c9165461b2f7,0.1943738334387576
9545b179ad105f65,0.10705893076959995
c3d6c54cfe078f18,0.037436331784712194
cd8a2f9083b5d055,0.21611585562000454
b13a8aeeec9cf10d,0.9991210082434767
61b769331405253e,0.5476044379796936
42d8f359eecef57b,0.6620044395579101
91a01c5307bd1cc9,0.26796287264696034
a2ad200e3b7d8c88,0.07372485580990672
4040d5200cc37f86,0.06844067874743144
7eb397f4c9118beb,0.2097551513446582
6dfdd56212570db5,0.998536710977556
ba611a7a65c4e59a,0.11392563026319408
2ac43218adc330f5,0.023884057989592807
9a66636023dd1588,0.14516439501050063
4f4843043d7043d6,0.9034475977308972
8ae2838e0d9e1d86,0.5083242546353847
b74f354a48d09a18,0.06123790384718763
ef035fd85935c382,0.060014945879313775
f015356e5c1e79a2,0.14500199277998305
d333fccd0c71cb48,0.20369610138855118
223761d7d7e1716b,0.05443857363940146
a4ad921997ffca0b,0.035435288791090334
38ac0effcfdea382,0.11672295768691836
a88fe62ce7732f34,0.07243320023970773
2ebeac1a8db417cb,0.2054640727948797
62162f4368861072,0.35014594133314164
9c6dcc24dbad3537,0.49613043812329155
35acd22b38c61c83,0.11891686750742765
1babccbef4308124,0.630418672983777
b3150d24d0857243,0.2867783396657608
bc951e8520c4882e,0.10707551328905518
d7f13bbd00d91724,0.027141073703213753
b0cdb880ad3561ab,0.3808361788608208
02f631e4225546de,0.39091251291857004
f33258162d0c7fe1,0.48087332304929653
5513870ac2fb5baf,0.16366931927554942
070976cf75263aac,0.8890131470510908
53b41d1fe1f0650f,0.14949188947304254
9aa2e346a5b8fca3,0.17208576292248698
34b4e9f57dd1b3a8,0.05462900176979482
7e8f5a57e84d255f,0.2799861169272056
a2ef179eb3cf0ea7,0.35509350106105747
fc3496c17dd03028,0.18076972178407733
c2eec707ece0e4a8,0.988166870998576
4ca3233cb610fb4d,0.04238187366704716
38935cd51bf014c9,0.1602677546948647
5e97cc6ff70b7bc9,0.29890706651610327
fe8ef29fa4239566,0.39905671032026646
620265187f221400,0.4352293907670816
46bfc2979db58ca2,0.9992399938566723
eaabb904fcaa4402,0.10798817188508614
59775b04a9fbf972,0.42596817896690764
4615bccfc128cfe0,0.09203543177080716
878b628092793325,0.08689990101905665
de05e5f061340770,0.3342110617000056
8e99cb4724a6b4b3,0.6418922832686954
a8794f07406f776e,0.11889193619382897
e8e60691a3ddc20c,0.14117233234304896
9102333fe5d6f4f1,0.0926706869007219
18d70f15d9c6f9b4,0.305103568759811
3c33db7409a35531,0.09066275012934809
66a76523821abd15,0.21047258823334491
53c80f4efb524ab4,0.037627494287959466
3d690ec2041943dc,0.13972950077479976
a1649ba86018cd31,0.026125196648412303
02ef5b5867c7436e,0.41792887864335354
dc9b733e37aa6135,0.20861292296827885
304bb2c5873df873,0.019819893099910238
b183491b739ce545,0.23011414383113238
e33ee41371d75121,0.34066350531107314
fc42172ec5d98c87,0.27494987069911
5edaf974f4828a92,0.117512200860818
e968e02d452c690e,0.24995080430562497
ba298bbc7dec6ebd,0.3040762758879803
3b10a1df79df5661,0.3528014354536572
9695ed9650ac2b80,0.25447915978668045
ae17f38cdd158ee3,0.03726831616740417
4146646932aebbf9,0.3713001627504622
e7d6699d6d6e4de0,0.9959789131945666
03047c4f7a1450bd,0.025614209031122565
5d07d564ae63a0bc,0.4805213509288681
78e9d6e715f7e9bf,0.9058125847464843
90f4b72e8c20aa1e,0.025268273791537704
078e637afa2adb84,0.44895781084889536
aeb7eb3026163301,0.4572444562872175
1b281213966c8013,0.12705876470603072
6e496e2f8b38961b,0.09612814523442333
4a17f9927f19ed5a,0.2267370932791386
99d16b385b9a1421,0.43589522826799204
9dcf174bec8dfa08,0.11833951980760814
82143aa0f1c1b8ef,0.49937053236262713
e1156bf3b8b49948,0.12794234301526494
32d60189a6f0240a,0.021488710282914807
c0cf4f86f5c96511,0.15344479041456796
c33c6af0659e011e,0.9989469577856379
466cf7f9915b1765,0.36954392122880714
0bb84deddaa9691c,0.1190092498797356
e09efe7c34897074,0.1008549777213773
13cbf5f9cf2570e5,0.4799262135041696
ab27adc27ecd2a98,0.03167086889698959
618c3291ce255390,0.29083646178558825
96ab03c7f4e24d96,0.5937585278745544
8c991cca67a6e56e,0.041334240938510784
6c05f0bdbe0445c9,0.6390364515901661
07754f11818aa7bf,0.9833663966442612
588691906c981f79,0.03683401258875719
a5bbd69c18615dbc,0.9991307098385701
acf90c3cbad54b17,0.0527806986178023
6d3c29b297589741,0.4454083149819599
74f6762fcdce6214,0.228130059651156
838f17e4f00b291d,0.20672684693521312
6eee0c8422faa953,0.3999651360496239
7ca0a4ecbacfea0d,0.08668402860914544
782e63ce7ab9ec99,0.11967905649889547
9dd411dcfeb9a56d,0.32748045375374696
4f9260f77e51ff02,0.14845429744648617
882457fc3c3bfd38,0.2678482919271203
163d0f05052aa3f5,0.3472489792446322
12bfa3141a81fa7d,0.07500993724196081
b9bf42c888175d5d,0.036830088935785404
39376a429bf05887,0.059218094850999325
ba4903733a6bfee2,0.06072619716334384
5ec6deb2293b8724,0.03243642605596166
fe32cab640b7bce3,0.35273076310686885
30db4721aed58c45,0.7097927744990803
bb612969004831cd,0.8909655537379022
dd40161340466ee4,0.0648994551229939
fb77dae8b117b4b9,0.2506120277238751
14ff67bf8dd381de,0.3096469792508046
6ee4ffa1f8156604,0.0573795542610217
c775c16ab1e7b750,0.066268319088733
b37cf7672d66b554,0.12034387108497874
93a9b74db1a656ec,0.3778807746066315
142fed16476ef6b5,0.281538443357362
c39e0bd0f3b26baf,0.3886238389309022
358132bdf2ace392,0.09659029104305905
3fe59d65b00bbe2f,0.9991298093168764
57f9b033196a74ad,0.09128921317710281
5e94ab893427daf8,0.2907586052739269
e8d88046cf4914b1,0.9207273232833186
966e66c8fbbfbc0b,0.28209094320022216
90ce6460e726c6fe,0.48532777363756735
02bf1559c7a7f238,0.3666089177754634
c31b7f961ba4f24c,0.9991487797960561
08e128f36e33bfaf,0.05562475447549741
29462ee649a9cef9,0.4594001122561176
d70db8d9453ac779,0.80332824406105
82f1946d7fc5e799,0.9990764924101337
85cd1e27eb08715f,0.7627462138925606
26bccae84ecea0a5,0.3889064861316249
6ac08f1d7f874d7d,0.03280765296841598
6cdaad45907ca1ce,0.3418963834509671
90b27f9fb7c1ba86,0.050617229838121613
1f1641bf4d683ee0,0.252312515898473
c7452693eb09dec8,0.10001154075228214
c82cfebd0c6d5553,0.3961775375618625
314209d76ae41b77,0.11658593375190174
80914083aabec7de,0.7796026064082446
3a825d69e93831f6,0.15019210649492595
479e3a682835fd08,0.12971648356364196
9f65b03123f8622d,0.9989693457413699
dff717d3f115a896,0.28783867851117645
